_id,date,gender,race,agebook,agecurr
19343,1/9/2018,M,B,21,21
19344,1/9/2018,M,B,39,40
19345,1/9/2018,M,B,47,47
19346,1/9/2018,M,W,29,29
19347,1/9/2018,M,W,27,27
19348,1/9/2018,M,W,29,29
19349,1/9/2018,M,B,27,27
19350,1/9/2018,M,W,42,42
19351,1/9/2018,M,W,38,38
19352,1/9/2018,M,W,42,42
19353,1/9/2018,M,B,50,50
19354,1/9/2018,M,W,25,25
19355,1/9/2018,M,B,39,39
19356,1/9/2018,M,W,34,34
19357,1/9/2018,M,W,28,28
19358,1/9/2018,M,B,32,32
19359,1/9/2018,M,B,30,30
19360,1/9/2018,M,W,36,36
19361,1/9/2018,M,B,26,27
19362,1/9/2018,M,W,29,30
19363,1/9/2018,M,W,31,31
19364,1/9/2018,M,B,27,27
19365,1/9/2018,M,B,32,32
19366,1/9/2018,M,W,31,31
19367,1/9/2018,M,B,33,33
19368,1/9/2018,M,B,48,50
19369,1/9/2018,M,B,34,35
19370,1/9/2018,M,B,25,27
19371,1/9/2018,M,B,24,25
19372,1/9/2018,M,B,30,32
19373,1/9/2018,M,B,56,57
19374,1/9/2018,M,B,26,27
19375,1/9/2018,M,B,29,31
19376,1/9/2018,M,B,24,26
19377,1/9/2018,M,B,25,26
19378,1/9/2018,M,B,33,34
19379,1/9/2018,M,B,20,21
19380,1/9/2018,M,W,26,27
19381,1/9/2018,M,B,19,20
19382,1/9/2018,M,B,24,25
19383,1/9/2018,M,W,23,24
19384,1/9/2018,M,B,24,25
19385,1/9/2018,M,B,27,28
19386,1/9/2018,M,B,21,22
19387,1/9/2018,M,B,28,29
19388,1/9/2018,M,B,21,22
19389,1/9/2018,M,B,19,20
19390,1/9/2018,M,B,25,26
19391,1/9/2018,M,B,21,21
19392,1/9/2018,M,W,55,56
19393,1/9/2018,M,W,38,39
19394,1/9/2018,M,B,28,29
19395,1/9/2018,M,B,24,25
19396,1/9/2018,M,W,55,55
19397,1/9/2018,M,B,53,54
19398,1/9/2018,M,B,21,22
19399,1/9/2018,M,B,24,25
19400,1/9/2018,M,W,22,22
19401,1/9/2018,M,B,26,27
19402,1/9/2018,M,W,29,29
19403,1/9/2018,M,B,25,26
19404,1/9/2018,M,B,17,18
19405,1/9/2018,M,B,26,26
19406,1/9/2018,M,W,31,32
19407,1/9/2018,M,B,26,26
19408,1/9/2018,M,B,19,20
19409,1/9/2018,M,B,33,33
19410,1/9/2018,M,B,25,25
19411,1/9/2018,M,B,32,33
19412,1/9/2018,M,W,32,33
19413,1/9/2018,M,W,27,27
19414,1/9/2018,M,B,26,26
19415,1/9/2018,M,W,25,25
19416,1/9/2018,M,B,59,59
19417,1/9/2018,M,B,25,25
19418,1/9/2018,M,W,34,34
19419,1/9/2018,M,W,50,50
19420,1/9/2018,M,B,36,36
19421,1/9/2018,M,B,27,27
19422,1/9/2018,M,W,32,32
19423,1/9/2018,M,B,31,31
19424,1/9/2018,M,B,22,22
19425,1/9/2018,M,B,25,25
19426,1/9/2018,M,B,20,20
19427,1/9/2018,M,W,52,52
19428,1/9/2018,M,B,49,49
19429,1/9/2018,M,B,22,22
19430,1/9/2018,M,B,16,17
19431,1/9/2018,M,B,16,17
19432,1/9/2018,M,B,15,16
19433,1/9/2018,M,B,15,16
19434,1/9/2018,M,B,17,17
19435,1/9/2018,M,W,16,16
19436,1/9/2018,M,B,17,17
19437,1/9/2018,M,W,17,17
19438,1/9/2018,M,B,15,16
19439,1/9/2018,M,B,16,16
19440,1/9/2018,M,B,17,17
19441,1/9/2018,M,B,17,17
19442,1/9/2018,M,B,17,17
19443,1/9/2018,M,W,17,17
19444,1/9/2018,M,W,45,47
19445,1/9/2018,M,B,21,23
19446,1/9/2018,M,W,25,26
19447,1/9/2018,M,B,64,65
19448,1/9/2018,M,B,20,21
19449,1/9/2018,M,B,27,28
19450,1/9/2018,M,W,27,28
19451,1/9/2018,M,B,23,24
19452,1/9/2018,M,W,42,43
19453,1/9/2018,M,B,22,23
19454,1/9/2018,M,W,23,23
19455,1/9/2018,M,W,43,43
19456,1/9/2018,M,B,19,20
19457,1/9/2018,M,W,36,37
19458,1/9/2018,M,B,28,29
19459,1/9/2018,M,B,55,56
19460,1/9/2018,M,W,22,22
19461,1/9/2018,M,B,20,20
19462,1/9/2018,M,B,41,42
19463,1/9/2018,M,B,39,40
19464,1/9/2018,M,B,27,28
19465,1/9/2018,M,W,30,30
19466,1/9/2018,M,B,48,49
19467,1/9/2018,M,W,23,23
19468,1/9/2018,M,B,31,31
19469,1/9/2018,M,W,23,24
19470,1/9/2018,M,W,35,35
19471,1/9/2018,M,W,33,33
19472,1/9/2018,M,B,23,24
19473,1/9/2018,M,B,26,26
19474,1/9/2018,M,B,29,30
19475,1/9/2018,M,B,24,24
19476,1/9/2018,M,B,28,29
19477,1/9/2018,M,B,39,39
19478,1/9/2018,M,B,31,32
19479,1/9/2018,M,B,25,25
19480,1/9/2018,M,B,48,49
19481,1/9/2018,M,W,33,34
19482,1/9/2018,M,B,27,27
19483,1/9/2018,M,B,31,32
19484,1/9/2018,M,U,25,25
19485,1/9/2018,M,B,58,59
19486,1/9/2018,M,B,60,60
19487,1/9/2018,M,W,26,26
19488,1/9/2018,M,W,37,37
19489,1/9/2018,M,W,50,50
19490,1/9/2018,M,W,35,36
19491,1/9/2018,M,B,50,51
19492,1/9/2018,M,U,29,29
19493,1/9/2018,M,W,57,57
19494,1/9/2018,M,B,20,20
19495,1/9/2018,M,W,28,28
19496,1/9/2018,M,W,48,48
19497,1/9/2018,M,W,18,18
19498,1/9/2018,M,B,32,32
19499,1/9/2018,M,B,60,60
19500,1/9/2018,M,,27,27
19501,1/9/2018,M,B,28,28
19502,1/9/2018,M,B,25,25
19503,1/9/2018,M,B,45,46
19504,1/9/2018,M,B,28,28
19505,1/9/2018,M,B,19,19
19506,1/9/2018,M,W,35,35
19507,1/9/2018,M,B,57,57
19508,1/9/2018,M,W,50,51
19509,1/9/2018,M,W,22,22
19510,1/9/2018,M,B,26,26
19511,1/9/2018,M,B,34,34
19512,1/9/2018,M,B,20,20
19513,1/9/2018,M,W,18,19
19514,1/9/2018,M,B,35,36
19515,1/9/2018,M,B,66,66
19516,1/9/2018,M,B,32,32
19517,1/9/2018,M,B,29,29
19518,1/9/2018,M,W,36,36
19519,1/9/2018,M,B,47,47
19520,1/9/2018,M,B,64,64
19521,1/9/2018,M,W,27,27
19522,1/9/2018,M,B,20,20
19523,1/9/2018,M,B,20,20
19524,1/9/2018,M,W,30,30
19525,1/9/2018,M,B,47,47
19526,1/9/2018,M,W,46,46
19527,1/9/2018,M,B,18,18
19528,1/9/2018,M,H,25,25
19529,1/9/2018,M,W,52,52
19530,1/9/2018,M,W,34,34
19531,1/9/2018,M,H,26,26
19532,1/9/2018,M,W,41,41
19533,1/9/2018,M,B,32,32
19534,1/9/2018,M,W,42,42
19535,1/9/2018,M,B,33,33
19536,1/9/2018,M,W,34,34
19537,1/9/2018,M,B,30,30
19538,1/9/2018,M,W,25,25
19539,1/9/2018,M,W,45,45
19540,1/9/2018,M,B,27,30
19541,1/9/2018,M,W,25,26
19542,1/9/2018,M,W,64,66
19543,1/9/2018,M,W,29,30
19544,1/9/2018,M,B,19,20
19545,1/9/2018,M,B,26,27
19546,1/9/2018,M,B,43,44
19547,1/9/2018,M,B,35,36
19548,1/9/2018,M,W,62,63
19549,1/9/2018,M,B,23,23
19550,1/9/2018,M,B,31,31
19551,1/9/2018,M,B,28,29
19552,1/9/2018,M,B,23,24
19553,1/9/2018,M,B,18,19
19554,1/9/2018,M,W,25,25
19555,1/9/2018,M,W,41,42
19556,1/9/2018,M,B,35,36
19557,1/9/2018,M,B,24,25
19558,1/9/2018,M,B,27,27
19559,1/9/2018,M,B,21,22
19560,1/9/2018,M,W,44,44
19561,1/9/2018,M,x,29,29
19562,1/9/2018,M,B,41,42
19563,1/9/2018,M,W,18,19
19564,1/9/2018,M,B,23,23
19565,1/9/2018,M,W,40,41
19566,1/9/2018,M,W,25,25
19567,1/9/2018,M,B,50,51
19568,1/9/2018,M,B,26,26
19569,1/9/2018,M,H,38,39
19570,1/9/2018,M,W,33,33
19571,1/9/2018,M,W,58,58
19572,1/9/2018,M,B,33,34
19573,1/9/2018,M,B,29,30
19574,1/9/2018,M,B,53,54
19575,1/9/2018,M,W,21,22
19576,1/9/2018,M,B,59,59
19577,1/9/2018,M,W,49,49
19578,1/9/2018,M,B,21,21
19579,1/9/2018,M,W,25,25
19580,1/9/2018,M,W,40,40
19581,1/9/2018,M,W,34,34
19582,1/9/2018,M,W,20,21
19583,1/9/2018,M,B,63,63
19584,1/9/2018,M,B,55,55
19585,1/9/2018,M,B,34,34
19586,1/9/2018,M,W,28,28
19587,1/9/2018,M,W,31,31
19588,1/9/2018,M,H,40,40
19589,1/9/2018,M,W,61,62
19590,1/9/2018,M,x,22,22
19591,1/9/2018,M,U,28,29
19592,1/9/2018,M,B,28,29
19593,1/9/2018,M,B,28,28
19594,1/9/2018,M,B,41,41
19595,1/9/2018,M,W,49,49
19596,1/9/2018,M,W,23,23
19597,1/9/2018,M,W,42,42
19598,1/9/2018,M,B,33,34
19599,1/9/2018,M,W,27,27
19600,1/9/2018,M,B,27,27
19601,1/9/2018,M,B,41,41
19602,1/9/2018,M,W,46,46
19603,1/9/2018,M,W,22,22
19604,1/9/2018,M,B,20,20
19605,1/9/2018,M,W,19,19
19606,1/9/2018,M,W,25,25
19607,1/9/2018,M,W,25,25
19608,1/9/2018,M,W,50,50
19609,1/9/2018,M,W,29,29
19610,1/9/2018,M,W,52,53
19611,1/9/2018,M,B,35,35
19612,1/9/2018,M,W,23,23
19613,1/9/2018,M,B,41,41
19614,1/9/2018,M,B,45,45
19615,1/9/2018,M,W,28,28
19616,1/9/2018,M,W,32,32
19617,1/9/2018,M,B,20,20
19618,1/9/2018,M,W,38,38
19619,1/9/2018,M,B,52,52
19620,1/9/2018,M,W,45,45
19621,1/9/2018,M,B,28,28
19622,1/9/2018,M,B,42,42
19623,1/9/2018,M,B,53,53
19624,1/9/2018,M,W,50,50
19625,1/9/2018,M,W,31,31
19626,1/9/2018,M,B,18,18
19627,1/9/2018,M,W,63,63
19628,1/9/2018,M,B,48,48
19629,1/9/2018,M,B,27,27
19630,1/9/2018,M,W,33,33
19631,1/9/2018,M,W,34,34
19632,1/9/2018,M,W,26,26
19633,1/9/2018,M,W,21,21
19634,1/9/2018,M,W,37,37
19635,1/9/2018,M,W,28,28
19636,1/9/2018,M,B,30,30
19637,1/9/2018,M,B,19,19
19638,1/9/2018,M,B,22,34
19639,1/9/2018,M,B,32,34
19640,1/9/2018,M,B,23,24
19641,1/9/2018,M,B,32,33
19642,1/9/2018,M,B,17,18
19643,1/9/2018,M,B,22,23
19644,1/9/2018,M,B,49,50
19645,1/9/2018,M,B,41,42
19646,1/9/2018,M,B,26,27
19647,1/9/2018,M,W,40,40
19648,1/9/2018,M,B,19,20
19649,1/9/2018,M,W,36,36
19650,1/9/2018,M,B,21,22
19651,1/9/2018,M,B,22,22
19652,1/9/2018,M,W,30,30
19653,1/9/2018,M,W,62,63
19654,1/9/2018,M,B,43,44
19655,1/9/2018,M,W,35,36
19656,1/9/2018,M,W,27,28
19657,1/9/2018,M,W,29,29
19658,1/9/2018,M,B,22,23
19659,1/9/2018,M,B,51,52
19660,1/9/2018,M,W,56,57
19661,1/9/2018,M,B,24,25
19662,1/9/2018,M,B,21,21
19663,1/9/2018,M,B,49,49
19664,1/9/2018,M,B,21,22
19665,1/9/2018,M,W,43,44
19666,1/9/2018,M,W,23,24
19667,1/9/2018,M,W,37,37
19668,1/9/2018,M,B,19,19
19669,1/9/2018,M,W,17,18
19670,1/9/2018,M,W,26,26
19671,1/9/2018,M,B,58,58
19672,1/9/2018,M,W,58,58
19673,1/9/2018,M,W,37,37
19674,1/9/2018,M,W,19,19
19675,1/9/2018,M,W,19,19
19676,1/9/2018,M,B,26,27
19677,1/9/2018,M,W,28,28
19678,1/9/2018,M,B,36,36
19679,1/9/2018,M,W,41,41
19680,1/9/2018,M,x,34,35
19681,1/9/2018,M,B,49,49
19682,1/9/2018,M,B,51,51
19683,1/9/2018,M,B,28,28
19684,1/9/2018,M,B,23,23
19685,1/9/2018,M,W,63,63
19686,1/9/2018,M,B,24,24
19687,1/9/2018,M,B,36,36
19688,1/9/2018,M,W,45,45
19689,1/9/2018,M,W,53,53
19690,1/9/2018,M,B,29,29
19691,1/9/2018,M,B,49,49
19692,1/9/2018,M,B,21,21
19693,1/9/2018,M,B,26,26
19694,1/9/2018,M,B,33,33
19695,1/9/2018,M,W,36,36
19696,1/9/2018,M,B,46,47
19697,1/9/2018,M,W,25,25
19698,1/9/2018,M,B,24,26
19699,1/9/2018,M,W,27,29
19700,1/9/2018,M,W,37,38
19701,1/9/2018,M,B,29,30
19702,1/9/2018,M,W,39,40
19703,1/9/2018,M,B,27,29
19704,1/9/2018,M,W,35,36
19705,1/9/2018,M,W,42,43
19706,1/9/2018,M,B,43,44
19707,1/9/2018,M,W,27,28
19708,1/9/2018,M,W,39,40
19709,1/9/2018,M,W,20,21
19710,1/9/2018,M,B,19,20
19711,1/9/2018,M,W,25,25
19712,1/9/2018,M,B,48,48
19713,1/9/2018,M,B,36,36
19714,1/9/2018,M,W,30,31
19715,1/9/2018,M,B,26,26
19716,1/9/2018,M,B,29,30
19717,1/9/2018,M,B,69,70
19718,1/9/2018,M,B,20,20
19719,1/9/2018,M,B,20,20
19720,1/9/2018,M,B,33,33
19721,1/9/2018,M,B,18,18
19722,1/9/2018,M,B,29,29
19723,1/9/2018,M,W,34,34
19724,1/9/2018,M,B,26,26
19725,1/9/2018,M,B,31,31
19726,1/9/2018,M,B,21,21
19727,1/9/2018,M,B,24,24
19728,1/9/2018,M,W,25,25
19729,1/9/2018,M,W,41,41
19730,1/9/2018,M,W,51,51
19731,1/9/2018,M,B,40,40
19732,1/9/2018,M,B,38,38
19733,1/9/2018,M,W,26,26
19734,1/9/2018,M,B,41,41
19735,1/9/2018,M,W,33,33
19736,1/9/2018,M,B,28,28
19737,1/9/2018,M,W,22,22
19738,1/9/2018,M,B,63,64
19739,1/9/2018,M,B,19,20
19740,1/9/2018,M,B,52,52
19741,1/9/2018,M,W,36,36
19742,1/9/2018,M,B,22,22
19743,1/9/2018,M,B,46,46
19744,1/9/2018,M,B,22,22
19745,1/9/2018,M,W,57,58
19746,1/9/2018,M,W,40,40
19747,1/9/2018,M,W,28,29
19748,1/9/2018,M,B,45,46
19749,1/9/2018,M,B,54,54
19750,1/9/2018,M,B,32,33
19751,1/9/2018,M,W,51,51
19752,1/9/2018,M,W,37,37
19753,1/9/2018,M,W,38,38
19754,1/9/2018,M,W,31,32
19755,1/9/2018,M,W,29,29
19756,1/9/2018,M,B,29,29
19757,1/9/2018,M,B,34,35
19758,1/9/2018,M,W,23,23
19759,1/9/2018,M,W,30,30
19760,1/9/2018,M,W,34,34
19761,1/9/2018,M,W,33,34
19762,1/9/2018,M,W,35,35
19763,1/9/2018,M,B,36,36
19764,1/9/2018,M,W,25,25
19765,1/9/2018,M,W,31,31
19766,1/9/2018,M,B,47,47
19767,1/9/2018,M,B,48,48
19768,1/9/2018,M,B,20,20
19769,1/9/2018,M,B,28,28
19770,1/9/2018,M,W,21,21
19771,1/9/2018,M,W,36,36
19772,1/9/2018,M,B,18,18
19773,1/9/2018,M,W,29,29
19774,1/9/2018,M,B,35,35
19775,1/9/2018,M,B,22,22
19776,1/9/2018,M,W,18,19
19777,1/9/2018,M,B,39,39
19778,1/9/2018,M,B,28,28
19779,1/9/2018,M,B,26,26
19780,1/9/2018,M,B,31,31
19781,1/9/2018,M,W,29,29
19782,1/9/2018,M,W,40,40
19783,1/9/2018,M,W,64,64
19784,1/9/2018,M,B,31,31
19785,1/9/2018,M,B,22,22
19786,1/9/2018,M,B,20,20
19787,1/9/2018,M,B,59,59
19788,1/9/2018,M,W,57,57
19789,1/9/2018,M,W,37,37
19790,1/9/2018,M,W,23,23
19791,1/9/2018,M,B,57,57
19792,1/9/2018,M,B,30,30
19793,1/9/2018,M,W,40,40
19794,1/9/2018,M,B,26,26
19795,1/9/2018,M,W,59,66
19796,1/9/2018,M,B,40,41
19797,1/9/2018,M,B,19,21
19798,1/9/2018,M,B,24,25
19799,1/9/2018,M,B,24,25
19800,1/9/2018,M,B,32,33
19801,1/9/2018,M,B,52,53
19802,1/9/2018,M,B,62,63
19803,1/9/2018,M,W,30,31
19804,1/9/2018,M,W,47,48
19805,1/9/2018,M,B,23,23
19806,1/9/2018,M,W,36,37
19807,1/9/2018,M,W,24,24
19808,1/9/2018,M,W,31,32
19809,1/9/2018,M,W,38,38
19810,1/9/2018,M,x,25,25
19811,1/9/2018,M,B,19,20
19812,1/9/2018,M,B,20,21
19813,1/9/2018,M,B,30,31
19814,1/9/2018,M,W,37,38
19815,1/9/2018,M,B,18,19
19816,1/9/2018,M,W,32,33
19817,1/9/2018,M,W,24,24
19818,1/9/2018,M,B,46,47
19819,1/9/2018,M,B,31,32
19820,1/9/2018,M,W,23,24
19821,1/9/2018,M,B,19,19
19822,1/9/2018,M,B,28,28
19823,1/9/2018,M,B,20,21
19824,1/9/2018,M,W,42,43
19825,1/9/2018,M,B,27,28
19826,1/9/2018,M,W,30,30
19827,1/9/2018,M,B,19,20
19828,1/9/2018,M,B,45,45
19829,1/9/2018,M,W,30,30
19830,1/9/2018,M,B,32,33
19831,1/9/2018,M,x,26,27
19832,1/9/2018,M,B,57,58
19833,1/9/2018,M,W,48,49
19834,1/9/2018,M,B,20,20
19835,1/9/2018,M,B,19,19
19836,1/9/2018,M,W,55,55
19837,1/9/2018,M,B,26,26
19838,1/9/2018,M,B,24,24
19839,1/9/2018,M,W,40,40
19840,1/9/2018,M,B,20,20
19841,1/9/2018,M,W,57,57
19842,1/9/2018,M,B,25,26
19843,1/9/2018,M,B,36,36
19844,1/9/2018,M,B,19,19
19845,1/9/2018,M,B,30,30
19846,1/9/2018,M,W,31,31
19847,1/9/2018,M,B,63,63
19848,1/9/2018,M,B,25,26
19849,1/9/2018,M,B,28,29
19850,1/9/2018,M,W,45,45
19851,1/9/2018,M,B,25,25
19852,1/9/2018,M,B,56,56
19853,1/9/2018,M,B,30,30
19854,1/9/2018,M,B,24,24
19855,1/9/2018,M,W,43,43
19856,1/9/2018,M,B,60,60
19857,1/9/2018,M,W,39,39
19858,1/9/2018,M,W,42,42
19859,1/9/2018,M,W,28,28
19860,1/9/2018,M,W,34,34
19861,1/9/2018,M,W,44,44
19862,1/9/2018,M,B,52,52
19863,1/9/2018,M,B,56,56
19864,1/9/2018,M,W,29,29
19865,1/9/2018,M,B,36,36
19866,1/9/2018,M,U,29,29
19867,1/9/2018,M,W,37,37
19868,1/9/2018,M,W,43,43
19869,1/9/2018,M,B,27,27
19870,1/9/2018,M,W,33,33
19871,1/9/2018,M,B,48,48
19872,1/9/2018,M,W,31,31
19873,1/9/2018,M,W,37,37
19874,1/9/2018,M,B,26,26
19875,1/9/2018,M,W,41,41
19876,1/9/2018,M,B,25,25
19877,1/9/2018,M,B,27,27
19878,1/9/2018,M,B,26,26
19879,1/9/2018,M,B,20,21
19880,1/9/2018,M,W,58,58
19881,1/9/2018,M,W,32,32
19882,1/9/2018,M,B,40,40
19883,1/9/2018,M,W,27,27
19884,1/9/2018,M,B,19,19
19885,1/9/2018,M,W,46,46
19886,1/9/2018,M,W,36,36
19887,1/9/2018,M,B,37,37
19888,1/9/2018,M,B,47,47
19889,1/9/2018,M,W,42,43
19890,1/9/2018,M,B,43,43
19891,1/9/2018,M,B,20,20
19892,1/9/2018,M,B,20,20
19893,1/9/2018,M,B,30,33
19894,1/9/2018,M,B,31,33
19895,1/9/2018,M,B,32,34
19896,1/9/2018,M,B,22,24
19897,1/9/2018,M,B,19,21
19898,1/9/2018,M,B,28,29
19899,1/9/2018,M,B,40,41
19900,1/9/2018,M,B,28,29
19901,1/9/2018,M,B,19,20
19902,1/9/2018,M,W,32,33
19903,1/9/2018,M,B,54,55
19904,1/9/2018,M,B,50,50
19905,1/9/2018,M,W,26,27
19906,1/9/2018,M,B,19,19
19907,1/9/2018,M,B,41,42
19908,1/9/2018,M,B,36,36
19909,1/9/2018,M,B,21,22
19910,1/9/2018,M,W,33,34
19911,1/9/2018,M,B,56,57
19912,1/9/2018,M,W,31,32
19913,1/9/2018,M,B,36,37
19914,1/9/2018,M,W,35,35
19915,1/9/2018,M,B,57,57
19916,1/9/2018,M,B,31,31
19917,1/9/2018,M,B,33,33
19918,1/9/2018,M,W,29,29
19919,1/9/2018,M,B,20,20
19920,1/9/2018,M,B,46,46
19921,1/9/2018,M,B,28,28
19922,1/9/2018,M,A,31,31
19923,1/9/2018,M,W,38,38
19924,1/9/2018,M,W,50,51
19925,1/9/2018,M,B,38,39
19926,1/9/2018,M,W,33,33
19927,1/9/2018,M,B,19,19
19928,1/9/2018,M,B,20,21
19929,1/9/2018,M,B,24,25
19930,1/9/2018,M,W,48,48
19931,1/9/2018,M,B,20,20
19932,1/9/2018,M,B,34,34
19933,1/9/2018,M,B,22,23
19934,1/9/2018,M,W,25,26
19935,1/9/2018,M,B,30,30
19936,1/9/2018,M,B,51,52
19937,1/9/2018,M,W,32,33
19938,1/9/2018,M,W,36,37
19939,1/9/2018,M,B,40,41
19940,1/9/2018,M,W,52,53
19941,1/9/2018,M,W,36,36
19942,1/9/2018,M,W,29,29
19943,1/9/2018,M,B,30,30
19944,1/9/2018,M,B,25,26
19945,1/9/2018,M,W,29,30
19946,1/9/2018,M,B,64,64
19947,1/9/2018,M,W,35,35
19948,1/9/2018,M,B,34,34
19949,1/9/2018,M,B,31,32
19950,1/9/2018,M,B,53,53
19951,1/9/2018,M,B,40,41
19952,1/9/2018,M,B,31,31
19953,1/9/2018,M,W,30,30
19954,1/9/2018,M,W,59,59
19955,1/9/2018,M,B,44,44
19956,1/9/2018,M,B,24,24
19957,1/9/2018,M,B,44,45
19958,1/9/2018,M,W,28,28
19959,1/9/2018,M,B,52,53
19960,1/9/2018,M,W,41,41
19961,1/9/2018,M,B,32,32
19962,1/9/2018,M,B,31,32
19963,1/9/2018,M,B,44,44
19964,1/9/2018,M,B,27,27
19965,1/9/2018,M,W,24,24
19966,1/9/2018,M,B,19,19
19967,1/9/2018,M,W,27,27
19968,1/9/2018,M,B,41,41
19969,1/9/2018,M,B,57,57
19970,1/9/2018,M,W,25,25
19971,1/9/2018,M,B,40,40
19972,1/9/2018,M,W,22,22
19973,1/9/2018,M,B,27,27
19974,1/9/2018,M,B,29,29
19975,1/9/2018,M,B,39,39
19976,1/9/2018,M,B,27,27
19977,1/9/2018,M,B,25,25
19978,1/9/2018,M,B,23,23
19979,1/9/2018,M,W,64,64
19980,1/9/2018,M,H,35,35
19981,1/9/2018,M,W,21,21
19982,1/9/2018,M,B,20,20
19983,1/9/2018,M,B,32,32
19984,1/9/2018,M,B,46,46
19985,1/9/2018,M,B,22,24
19986,1/9/2018,M,B,18,20
19987,1/9/2018,M,B,36,38
19988,1/9/2018,M,W,38,39
19989,1/9/2018,M,B,44,45
19990,1/9/2018,M,B,29,30
19991,1/9/2018,M,B,57,58
19992,1/9/2018,M,W,29,30
19993,1/9/2018,M,B,30,31
19994,1/9/2018,M,B,31,32
19995,1/9/2018,M,B,28,29
19996,1/9/2018,M,B,37,38
19997,1/9/2018,M,B,19,20
19998,1/9/2018,M,B,32,33
19999,1/9/2018,M,W,33,34
20000,1/9/2018,M,B,32,33
20001,1/9/2018,M,B,46,46
20002,1/9/2018,M,B,32,32
20003,1/9/2018,M,B,36,37
20004,1/9/2018,M,B,37,38
20005,1/9/2018,M,B,36,37
20006,1/9/2018,M,W,32,32
20007,1/9/2018,M,B,52,53
20008,1/9/2018,M,B,33,34
20009,1/9/2018,M,B,34,35
20010,1/9/2018,M,W,28,28
20011,1/9/2018,M,B,25,26
20012,1/9/2018,M,B,24,24
20013,1/9/2018,M,B,38,38
20014,1/9/2018,M,W,47,47
20015,1/9/2018,M,B,34,35
20016,1/9/2018,M,B,27,27
20017,1/9/2018,M,B,35,36
20018,1/9/2018,M,B,25,26
20019,1/9/2018,M,W,33,34
20020,1/9/2018,M,W,27,28
20021,1/9/2018,M,B,18,19
20022,1/9/2018,M,W,38,38
20023,1/9/2018,M,B,36,36
20024,1/9/2018,M,B,49,50
20025,1/9/2018,M,B,23,23
20026,1/9/2018,M,B,35,35
20027,1/9/2018,M,W,62,62
20028,1/9/2018,M,B,30,30
20029,1/9/2018,M,B,29,29
20030,1/9/2018,M,B,30,30
20031,1/9/2018,M,B,49,49
20032,1/9/2018,M,B,36,36
20033,1/9/2018,M,B,39,40
20034,1/9/2018,M,B,36,37
20035,1/9/2018,M,B,19,19
20036,1/9/2018,M,B,55,55
20037,1/9/2018,M,B,31,31
20038,1/9/2018,M,B,38,38
20039,1/9/2018,M,B,33,33
20040,1/9/2018,M,B,25,26
20041,1/9/2018,M,B,35,35
20042,1/9/2018,M,B,32,32
20043,1/9/2018,M,B,35,36
20044,1/9/2018,M,B,23,23
20045,1/9/2018,M,W,37,37
20046,1/9/2018,M,B,46,46
20047,1/9/2018,M,B,26,26
20048,1/9/2018,M,W,35,35
20049,1/9/2018,M,B,37,38
20050,1/9/2018,M,A,25,25
20051,1/9/2018,M,B,53,53
20052,1/9/2018,M,W,32,32
20053,1/9/2018,M,W,36,36
20054,1/9/2018,M,B,29,29
20055,1/9/2018,M,W,31,31
20056,1/9/2018,M,B,28,28
20057,1/9/2018,M,B,35,36
20058,1/9/2018,M,W,32,32
20059,1/9/2018,M,B,30,30
20060,1/9/2018,M,B,52,52
20061,1/9/2018,M,B,34,34
20062,1/9/2018,M,B,24,24
20063,1/9/2018,M,B,45,45
20064,1/9/2018,M,W,22,22
20065,1/9/2018,M,B,55,55
20066,1/9/2018,M,B,21,21
20067,1/9/2018,M,W,42,42
20068,1/9/2018,M,W,24,24
20069,1/9/2018,M,W,35,35
20070,1/9/2018,M,B,30,30
20071,1/9/2018,M,B,17,18
20072,1/9/2018,M,B,28,28
20073,1/9/2018,M,B,30,30
20074,1/9/2018,M,W,31,31
20075,1/9/2018,M,B,33,33
20076,1/9/2018,M,B,40,40
20077,1/9/2018,M,W,39,39
20078,1/9/2018,M,W,47,47
20079,1/9/2018,M,W,32,32
20080,1/9/2018,M,B,27,27
20081,1/9/2018,M,B,22,24
20082,1/9/2018,M,B,37,39
20083,1/9/2018,M,B,23,24
20084,1/9/2018,M,W,18,20
20085,1/9/2018,M,B,27,28
20086,1/9/2018,M,B,22,23
20087,1/9/2018,M,W,33,34
20088,1/9/2018,M,B,44,45
20089,1/9/2018,M,W,19,19
20090,1/9/2018,M,B,24,25
20091,1/9/2018,M,B,19,20
20092,1/9/2018,M,B,25,26
20093,1/9/2018,M,B,47,48
20094,1/9/2018,M,B,29,30
20095,1/9/2018,M,W,29,30
20096,1/9/2018,M,B,25,26
20097,1/9/2018,M,W,37,38
20098,1/9/2018,M,B,18,19
20099,1/9/2018,M,B,35,36
20100,1/9/2018,M,B,27,27
20101,1/9/2018,M,B,35,35
20102,1/9/2018,M,B,28,28
20103,1/9/2018,M,B,23,24
20104,1/9/2018,M,B,29,30
20105,1/9/2018,M,B,29,29
20106,1/9/2018,M,B,26,27
20107,1/9/2018,M,W,32,32
20108,1/9/2018,M,W,54,55
20109,1/9/2018,M,W,34,34
20110,1/9/2018,M,B,38,39
20111,1/9/2018,M,B,24,24
20112,1/9/2018,M,W,42,42
20113,1/9/2018,M,B,45,45
20114,1/9/2018,M,B,24,24
20115,1/9/2018,M,B,37,38
20116,1/9/2018,M,B,41,42
20117,1/9/2018,M,B,30,30
20118,1/9/2018,M,W,39,40
